-2.2813658714294434	-2.3767194747924805	-2.217349052429199	-1.0683873891830444	-1.9860305786132812	-2.11313533782959	-2.3597521781921387
-1.5045058727264404	-1.9069217443466187	-3.082817316055298	-2.1972689628601074	-1.5559742450714111	-2.105747699737549	-1.9685335159301758
-1.7733262777328491	-1.7819032669067383	-2.1812777519226074	-2.1845574378967285	-1.8022619485855103	-2.0591390132904053	-1.9379334449768066
-1.2434639930725098	-1.2788829803466797	-2.1722159385681152	-2.5747835636138916	-2.1525580883026123	-2.757415533065796	-2.7562246322631836
-2.027920961380005	-2.1884121894836426	-2.0169060230255127	-1.59617280960083	-2.2846920490264893	-1.6582965850830078	-2.053455352783203
-2.258582592010498	-1.7061302661895752	-1.7312053442001343	-1.887732982635498	-1.5847359895706177	-2.2952184677124023	-2.5293891429901123
-1.730161428451538	-1.848699688911438	-2.0240657329559326	-2.013035297393799	-1.9555177688598633	-2.169919967651367	-1.938464879989624
-3.2012109756469727	-3.3582992553710938	-2.4847192764282227	-0.5635186433792114	-2.94596529006958	-1.815130591392517	-2.872220039367676
-2.1662840843200684	-2.0562949180603027	-1.7206809520721436	-1.7813836336135864	-2.0494704246520996	-1.8852906227111816	-2.0438199043273926
-2.4229371547698975	-2.3046481609344482	-1.067337989807129	-2.368358850479126	-2.911222219467163	-1.488952875137329	-2.364777088165283
-1.663783311843872	-1.463140606880188	-2.043454647064209	-1.9083319902420044	-1.9442417621612549	-2.4373366832733154	-2.6496741771698
-1.8802250623703003	-2.0091195106506348	-2.260532855987549	-1.8557226657867432	-1.7112245559692383	-2.0665323734283447	-1.92803156375885
-2.387667179107666	-1.8066257238388062	-2.988290309906006	-2.5275111198425293	-0.7040263414382935	-3.0948424339294434	-2.6057753562927246
-2.028036594390869	-2.1156437397003174	-1.8930842876434326	-1.8400304317474365	-1.9566410779953003	-1.9255183935165405	-1.888496994972229
-1.995465874671936	-2.144824266433716	-2.2565088272094727	-1.5943806171417236	-1.702939510345459	-2.0987443923950195	-2.00653338432312
-2.0259242057800293	-2.2121071815490723	-2.0843513011932373	-1.5009633302688599	-2.090353488922119	-1.8228650093078613	-2.070286273956299
-2.2663753032684326	-1.8639124631881714	-1.003720998764038	-2.1203389167785645	-2.3660547733306885	-2.38866925239563	-2.671596050262451
-1.958412528038025	-2.2009785175323486	-2.7629141807556152	-1.1997016668319702	-1.8480205535888672	-2.197098731994629	-2.161454439163208
-2.1014111042022705	-1.2493510246276855	-1.5558161735534668	-2.227572202682495	-1.9671072959899902	-2.4391794204711914	-3.098313331604004
-2.219895124435425	-2.4316024780273438	-1.9122099876403809	-1.4297670125961304	-1.9721609354019165	-1.9737955331802368	-1.9784666299819946
-2.10060977935791	-2.4126462936401367	-2.1528544425964355	-1.8262536525726318	-2.5862820148468018	-1.169485330581665	-2.079071521759033
-1.630846381187439	-2.1033005714416504	-2.6740336418151855	-1.9444127082824707	-2.0168495178222656	-1.5288212299346924	-2.1179866790771484
-1.934335470199585	-2.070984363555908	-2.357038736343384	-1.7355107069015503	-1.4142556190490723	-2.1598291397094727	-2.30302095413208
-2.0389232635498047	-2.4067366123199463	-1.8459298610687256	-1.5613113641738892	-2.0467374324798584	-2.0143625736236572	-1.9009792804718018
-1.9611824750900269	-1.9720104932785034	-2.333461046218872	-1.1763567924499512	-2.0649337768554688	-2.302741765975952	-2.4308691024780273
-2.18518328666687	-2.204408884048462	-2.0491533279418945	-1.4164485931396484	-1.8456757068634033	-2.0549516677856445	-2.1220011711120605
