-2.191385507583618	-1.9260571002960205	-1.840280294418335	-1.647368311882019	-1.9454917907714844	-2.141965627670288	-2.033726215362549
-2.18448805809021	-1.8652620315551758	-1.8164136409759521	-1.6620349884033203	-1.927014946937561	-2.1638753414154053	-2.122035503387451
-2.1731090545654297	-1.9250322580337524	-1.8154327869415283	-1.6174310445785522	-1.9457396268844604	-2.1698198318481445	-2.1033167839050293
-2.1931748390197754	-1.8979620933532715	-1.8930690288543701	-1.631548285484314	-1.9161303043365479	-2.1527018547058105	-2.048069477081299
-2.1840555667877197	-1.9394468069076538	-1.8385521173477173	-1.668194055557251	-1.9384045600891113	-2.1351613998413086	-2.011120557785034
-2.128539562225342	-1.9838111400604248	-1.9425148963928223	-1.6369576454162598	-1.9127590656280518	-2.1406643390655518	-1.9641019105911255
-2.171675443649292	-1.9154022932052612	-1.8144336938858032	-1.6817193031311035	-1.9444371461868286	-2.1594860553741455	-2.0303092002868652
-2.1540985107421875	-2.0659995079040527	-1.8775439262390137	-1.6021085977554321	-1.9714417457580566	-2.065462112426758	-1.9888818264007568
-2.1484763622283936	-2.019329071044922	-1.8647570610046387	-1.5894321203231812	-1.973134160041809	-2.0908093452453613	-2.047858476638794
-2.1382172107696533	-2.067876100540161	-1.9287846088409424	-1.5631643533706665	-1.9382476806640625	-2.0675830841064453	-2.036863327026367
-2.1802027225494385	-1.9987353086471558	-1.8907403945922852	-1.588378667831421	-1.924501657485962	-2.0863089561462402	-2.070161819458008
-2.1539316177368164	-1.9662779569625854	-1.8817843198776245	-1.6694273948669434	-1.956935167312622	-2.1371991634368896	-1.9376131296157837
-2.177064895629883	-1.8893089294433594	-1.7736972570419312	-1.7062422037124634	-1.9944689273834229	-2.122227907180786	-2.0530076026916504
-2.1325485706329346	-2.025785446166992	-1.9176619052886963	-1.6182539463043213	-1.9443390369415283	-2.1042850017547607	-1.970654010772705
-2.140686511993408	-1.9481360912322998	-1.8201111555099487	-1.6426572799682617	-1.985762357711792	-2.1386501789093018	-2.0454368591308594
-2.17097806930542	-1.9910839796066284	-1.9037988185882568	-1.6446877717971802	-1.9092259407043457	-2.1292428970336914	-1.9647563695907593
-2.1216440200805664	-1.9816960096359253	-1.9027541875839233	-1.6791341304779053	-1.9209781885147095	-2.113959789276123	-1.970299482345581
-2.1627416610717773	-1.9191062450408936	-1.8616933822631836	-1.663230299949646	-1.9381340742111206	-2.124406099319458	-2.0414414405822754
-2.1609888076782227	-2.0384209156036377	-1.8396751880645752	-1.5868592262268066	-1.987313151359558	-2.0687921047210693	-2.057938814163208
-2.13645076751709	-2.0295023918151855	-1.895768642425537	-1.5842468738555908	-1.96499764919281	-2.1231846809387207	-1.9994126558303833
-2.1367151737213135	-2.013420581817627	-1.829559564590454	-1.6308916807174683	-1.9884581565856934	-2.079256772994995	-2.038236618041992
-2.1531853675842285	-2.053912401199341	-1.9258391857147217	-1.5853091478347778	-1.9299776554107666	-2.0648298263549805	-2.017218828201294
-2.125483751296997	-1.958322286605835	-1.9100284576416016	-1.6300907135009766	-1.941070556640625	-2.122028112411499	-2.0234148502349854
-2.129018545150757	-2.032454490661621	-1.8842811584472656	-1.6595826148986816	-1.9585094451904297	-2.103698492050171	-1.9323813915252686
-2.193984031677246	-1.9115432500839233	-1.8068363666534424	-1.6604856252670288	-1.953721523284912	-2.1699142456054688	-2.0361993312835693
-2.2126190662384033	-1.9368196725845337	-1.8571749925613403	-1.6045106649398804	-1.934664011001587	-2.1482467651367188	-2.054457664489746
-2.1333446502685547	-1.9419735670089722	-1.8894516229629517	-1.6541122198104858	-1.9295397996902466	-2.134542942047119	-2.023372173309326
-2.2009706497192383	-1.9571723937988281	-1.8490626811981201	-1.622101902961731	-1.9272587299346924	-2.1220860481262207	-2.0568885803222656
-2.146028995513916	-1.9540952444076538	-1.8908922672271729	-1.6435850858688354	-1.9444940090179443	-2.1424508094787598	-1.9898910522460938
-2.1081855297088623	-2.0251734256744385	-1.9273035526275635	-1.6211076974868774	-1.9432159662246704	-2.1214771270751953	-1.9642994403839111
-2.1918797492980957	-1.9001350402832031	-1.8361239433288574	-1.6894972324371338	-1.923416256904602	-2.1566920280456543	-2.0182766914367676
-2.1924550533294678	-2.056743621826172	-1.8236478567123413	-1.657938003540039	-1.9583802223205566	-2.066551923751831	-1.9603265523910522
-2.207181930541992	-1.9075210094451904	-1.8390648365020752	-1.6623727083206177	-1.9102470874786377	-2.2060201168060303	-2.004664421081543
-2.20558500289917	-1.9134212732315063	-1.8317680358886719	-1.6098402738571167	-1.958905577659607	-2.1471877098083496	-2.084536552429199
